img,body_skinny,body_normal,body_chubby,tits_small,tits_normal,tits_large,hair_black,hair_red,hair_blonde,object_glasses,object_heels,object_naked,object_clothed,object_tattoo
2015-11-02_20-36-24_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-03_03-20-58_UTC.jpg,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2015-11-04_02-17-48_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-04_02-19-01_UTC.jpg,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2015-11-04_06-06-31_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,1
2015-11-04_07-17-01_UTC.jpg,1,0,0,1,0,0,1,0,0,1,1,0,1,0
2015-11-04_18-55-04_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2015-11-04_21-34-47_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-05_07-13-08_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2015-11-05_07-14-05_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-05_07-15-30_UTC.jpg,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2015-11-05_11-45-43_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-05_21-26-20_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2015-11-05_21-29-14_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-11-06_12-27-08_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-06_20-15-37_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-06_20-16-50_UTC.jpg,0,1,0,0,1,0,1,0,1,1,0,0,1,0
2015-11-07_04-26-29_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-08_22-25-51_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-08_22-34-46_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,1,0,1
2015-11-09_00-14-41_UTC.jpg,0,1,0,0,0,1,0,1,0,1,0,0,1,0
2015-11-09_04-47-38_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,1
2015-11-09_04-49-18_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,1,1,1
2015-11-10_04-32-50_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-10_19-00-50_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2015-11-11_06-13-16_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-11_06-57-56_UTC.jpg,0,1,0,1,0,0,1,0,0,1,0,0,1,1
2015-11-11_07-01-10_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-12_04-58-28_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-13_00-24-39_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-13_00-29-17_UTC.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2015-11-13_06-59-45_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-13_07-04-01_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-11-13_07-05-14_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-13_18-59-22_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-14_06-15-15_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-14_23-26-14_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2015-11-14_23-29-25_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-15_20-55-13_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-11-16_03-14-23_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2015-11-16_05-03-28_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-16_21-55-02_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-16_23-42-25_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-16_23-44-36_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,1
2015-11-17_14-06-19_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2015-11-18_05-20-54_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-18_21-15-01_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-19_07-13-43_UTC.jpg,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2015-11-19_07-14-30_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2015-11-19_07-35-01_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2015-11-19_14-06-06_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2015-11-19_22-34-13_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-19_23-57-28_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-20_00-34-32_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-20_08-37-39_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-20_08-38-33_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-20_22-01-21_UTC.jpg,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2015-11-21_02-51-49_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2015-11-21_13-14-47_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-22_13-52-56_UTC.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2015-11-22_14-49-47_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2015-11-22_14-51-29_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-22_23-38-23_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,1,0,1
2015-11-24_09-43-19_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-24_13-16-25_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-11-24_13-17-08_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-24_18-48-08_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-24_22-54-46_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-24_22-55-43_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-25_11-08-41_UTC.jpg,0,1,0,1,0,0,1,0,0,1,0,0,1,1
2015-11-26_02-42-24_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-26_02-43-36_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-26_05-52-24_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-26_07-03-40_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-26_07-04-23_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-11-26_14-45-16_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2015-11-27_13-01-35_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-27_21-20-40_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-27_21-21-21_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-28_07-12-37_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-28_07-14-36_UTC.jpg,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2015-11-28_15-12-09_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-29_00-07-05_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2015-11-29_00-07-52_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2015-11-29_06-57-29_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-29_07-01-08_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-11-29_07-17-55_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-29_13-29-11_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2015-11-30_04-34-28_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-11-30_07-16-56_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-11-30_07-18-01_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-11-30_16-04-46_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2015-12-01_00-18-16_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-01_06-39-12_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-01_21-21-29_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-02_09-46-01_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2015-12-02_09-47-09_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-02_15-22-01_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-03_13-21-32_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-12-03_13-22-14_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2015-12-03_17-30-32_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-04_02-27-01_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-04_20-24-46_UTC.jpg,0,1,0,1,0,0,0,0,1,1,0,0,1,1
2015-12-04_20-25-18_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-05_19-03-07_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-12-06_04-46-56_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-06_16-16-10_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-12-06_21-01-11_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,1
2015-12-06_21-02-10_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-07_18-55-12_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-12-07_21-20-36_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-07_23-13-59_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,1,0,0
2015-12-07_23-18-35_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-08_21-46-40_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-09_05-01-43_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-09_05-16-30_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2015-12-09_07-09-13_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-09_07-10-20_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2015-12-09_15-18-52_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-09_23-58-33_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2015-12-10_00-18-27_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-12-10_00-19-11_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-10_00-46-07_UTC.jpg,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2015-12-11_20-58-00_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,1,0,1
2015-12-12_14-13-22_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2015-12-12_14-14-05_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-13_05-50-18_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-14_22-50-28_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-15_05-42-19_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-15_07-32-29_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-15_07-33-13_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2015-12-16_07-15-03_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-12-16_07-15-39_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-16_07-16-56_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-17_03-41-12_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-17_06-01-28_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-18_01-35-53_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-18_06-41-01_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-18_06-41-44_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-18_20-59-35_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2015-12-19_20-34-48_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-19_21-10-34_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-22_07-37-18_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,1
2015-12-22_16-35-35_UTC.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2015-12-22_22-31-37_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-24_06-34-49_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-24_06-36-28_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-24_06-38-35_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-28_20-16-07_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-28_20-34-31_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2015-12-29_06-40-15_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2015-12-30_08-58-35_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-30_08-59-59_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2015-12-31_08-23-43_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2015-12-31_19-32-16_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-01_07-56-52_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-02_00-26-34_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-02_00-27-35_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2016-01-02_07-26-12_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-02_07-26-51_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-03_00-07-19_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2016-01-03_05-01-05_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2016-01-03_07-14-07_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2016-01-04_06-09-43_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-04_20-04-03_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-04_20-05-08_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-05_02-02-13_UTC.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2016-01-05_05-36-47_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-05_07-00-29_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-05_07-01-30_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-06_03-34-04_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-06_03-35-01_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-01-06_07-32-19_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-06_14-06-52_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-07_03-49-50_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-01-08_08-22-44_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-01-08_08-23-37_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-09_09-18-28_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-09_20-15-51_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-10_00-08-01_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-01-10_05-46-38_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-10_05-49-57_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-01-10_13-14-04_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-10_13-14-59_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-11_02-49-38_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-01-12_20-22-17_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-12_20-23-03_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-13_10-19-40_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-13_10-22-06_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2016-01-13_13-15-16_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-14_05-26-01_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-14_05-26-56_UTC.jpg,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2016-01-14_05-30-56_UTC.jpg,0,1,0,0,1,0,0,0,1,1,1,0,1,0
2016-01-14_17-36-18_UTC.jpg,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2016-01-14_22-55-40_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-15_10-44-58_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2016-01-16_01-18-50_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-01-16_04-43-48_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-16_16-51-50_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-16_20-15-57_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-17_00-41-14_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-17_13-01-39_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-17_19-37-48_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-01-18_03-58-09_UTC.jpg,0,1,0,0,1,0,0,1,0,1,0,0,1,1
2016-01-18_15-15-10_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-18_19-47-09_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,1,0,1
2016-01-19_08-29-44_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-19_18-30-27_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-19_22-35-44_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-20_11-14-12_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-20_11-15-14_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,1
2016-01-20_16-44-42_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-20_20-56-13_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-01-21_07-36-51_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-23_06-29-46_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-24_01-36-08_UTC.jpg,1,0,0,0,1,0,0,0,1,1,1,0,1,0
2016-01-25_00-34-08_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-25_00-35-28_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-25_02-48-57_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-26_18-19-44_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-26_18-22-14_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-26_22-41-26_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2016-01-26_22-43-09_UTC.jpg,0,1,0,0,0,1,1,0,0,1,0,0,1,1
2016-01-27_18-31-57_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-28_05-48-42_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,1
2016-01-30_06-30-37_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2016-01-30_06-31-26_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-01-30_06-33-22_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-01-30_22-10-29_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-01-30_22-12-19_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-31_00-37-32_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-01-31_05-58-40_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-01_05-18-31_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-01_05-19-16_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-01_09-41-09_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-01_19-30-59_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-01_19-32-11_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-02_02-38-47_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-02_05-37-47_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-02-02_21-23-57_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-03_03-57-22_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-02-04_08-01-29_UTC.jpg,0,1,0,0,1,0,0,0,1,1,1,0,1,0
2016-02-04_08-02-26_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-04_18-13-35_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-05_09-37-49_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-02-07_04-27-28_UTC.jpg,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2016-02-09_00-00-27_UTC.jpg,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2016-02-09_00-01-15_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-09_19-50-36_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-02-10_07-12-44_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-10_07-15-51_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-11_07-08-12_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-11_23-07-32_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-11_23-09-09_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-02-12_08-13-48_UTC.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-12_08-14-43_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-12_14-12-53_UTC.jpg,1,0,0,1,0,0,1,0,0,0,0,0,1,1
2016-02-14_22-22-46_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2016-02-14_22-24-55_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-02-15_02-39-36_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,1
2016-02-15_02-40-31_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-15_10-06-41_UTC.jpg,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2016-02-16_22-44-54_UTC.jpg,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2016-02-17_09-25-29_UTC.jpg,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2016-02-18_02-55-33_UTC.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2016-02-18_21-20-45_UTC.jpg,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2016-02-19_08-09-57_UTC.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2016-02-19_08-10-52_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-19_08-13-31_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-20_10-29-30_UTC.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2016-02-22_06-37-15_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-23_12-57-49_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-25_07-19-06_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-26_06-20-59_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-27_12-51-07_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-02-29_08-48-48_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-03-01_03-12-35_UTC.jpg,0,1,0,1,0,0,0,1,0,1,0,0,1,1
2016-03-01_03-44-53_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-03-02_06-20-06_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-03-02_09-14-37_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2016-03-03_07-57-21_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-03-03_07-58-19_UTC.jpg,0,1,0,0,1,0,0,0,1,1,1,0,1,0
2016-03-04_11-55-52_UTC.jpg,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2016-03-04_11-57-11_UTC.jpg,0,1,0,0,1,0,1,0,0,1,0,0,1,0
